state,date,ML,Low_90,High_90,Low_50,High_50
Marche,2020-06-12 17:00:00,0.26,0.0,1.25,0.03,0.59
Marche,2020-06-13 17:00:00,0.26,0.0,1.26,0.05,0.61
Marche,2020-06-14 17:00:00,0.26,0.0,1.27,0.03,0.6
Marche,2020-06-15 17:00:00,0.27,0.0,1.28,0.06,0.63
Marche,2020-06-16 17:00:00,0.27,0.0,1.29,0.03,0.61
Marche,2020-06-17 17:00:00,0.27,0.0,1.31,0.06,0.64
Marche,2020-06-18 17:00:00,0.27,0.0,1.32,0.04,0.63
Marche,2020-06-19 17:00:00,0.28,0.0,1.33,0.06,0.65
Marche,2020-06-20 17:00:00,0.28,0.0,1.34,0.04,0.64
Marche,2020-06-21 17:00:00,0.28,0.0,1.35,0.06,0.66
Marche,2020-06-22 17:00:00,0.28,0.0,1.36,0.04,0.65
Molise,2020-03-16 17:00:00,3.0100000000000002,0.0,7.1000000000000005,1.12,4.55
Molise,2020-03-17 17:00:00,2.7600000000000002,0.0,5.54,1.22,3.84
Molise,2020-03-18 17:00:00,2.56,0.07,4.78,1.28,3.45
Molise,2020-03-19 17:00:00,2.4,0.13,4.29,1.36,3.22
Molise,2020-03-20 17:00:00,2.04,0.07,3.67,1.09,2.71
Molise,2020-03-21 17:00:00,1.62,0.04,3.13,0.77,2.2
Molise,2020-03-22 17:00:00,1.7,0.05,3.0700000000000003,0.89,2.25
Molise,2020-03-23 17:00:00,1.73,0.14,3.0500000000000003,1.0,2.2800000000000002
Molise,2020-03-24 17:00:00,1.62,0.15,2.87,0.9,2.1
Molise,2020-03-25 17:00:00,1.6500000000000001,0.25,2.88,0.96,2.1
Molise,2020-03-26 17:00:00,1.57,0.23,2.72,0.99,2.06
Molise,2020-03-27 17:00:00,1.59,0.31,2.72,0.96,1.99
Molise,2020-03-28 17:00:00,1.52,0.3,2.6,0.93,1.9100000000000001
Molise,2020-03-29 17:00:00,1.46,0.29,2.5,0.9,1.84
Molise,2020-03-30 17:00:00,1.42,0.24,2.38,0.9400000000000001,1.84
Molise,2020-03-31 17:00:00,1.44,0.3,2.39,0.9,1.78
Molise,2020-04-01 17:00:00,1.46,0.37,2.4,0.9400000000000001,1.79
Molise,2020-04-02 17:00:00,1.41,0.34,2.31,0.92,1.74
Molise,2020-04-03 17:00:00,1.3800000000000001,0.35000000000000003,2.2600000000000002,0.97,1.76
Molise,2020-04-04 17:00:00,1.35,0.36,2.22,0.93,1.7
Molise,2020-04-05 17:00:00,1.27,0.27,2.09,0.81,1.57
Molise,2020-04-06 17:00:00,1.17,0.22,1.98,0.78,1.52
Molise,2020-04-07 17:00:00,1.11,0.16,1.8900000000000001,0.66,1.4000000000000001
Molise,2020-04-08 17:00:00,1.07,0.11,1.81,0.64,1.37
Molise,2020-04-09 17:00:00,0.98,0.07,1.71,0.52,1.25
Molise,2020-04-10 17:00:00,0.98,0.09,1.73,0.53,1.26
Molise,2020-04-11 17:00:00,0.98,0.04,1.69,0.54,1.27
Molise,2020-04-12 17:00:00,0.97,0.04,1.69,0.55,1.28
Molise,2020-04-13 17:00:00,0.93,0.02,1.6400000000000001,0.49,1.22
Molise,2020-04-14 17:00:00,0.93,0.04,1.6600000000000001,0.52,1.25
Molise,2020-04-15 17:00:00,0.88,0.02,1.61,0.45,1.18
Molise,2020-04-16 17:00:00,0.88,0.01,1.61,0.4,1.1400000000000001
Molise,2020-04-17 17:00:00,0.88,0.0,1.61,0.43,1.17
Molise,2020-04-18 17:00:00,0.88,0.01,1.62,0.39,1.1400000000000001
Molise,2020-04-19 17:00:00,0.88,0.0,1.62,0.41000000000000003,1.16
Molise,2020-04-20 17:00:00,0.88,0.02,1.6400000000000001,0.44,1.19
Molise,2020-04-21 17:00:00,0.88,0.0,1.6300000000000001,0.38,1.1400000000000001
Molise,2020-04-22 17:00:00,0.88,0.02,1.6500000000000001,0.41000000000000003,1.17
Molise,2020-04-23 17:00:00,0.88,0.0,1.6400000000000001,0.44,1.2
Molise,2020-04-24 17:00:00,0.8200000000000001,0.0,1.6,0.3,1.06
Molise,2020-04-25 17:00:00,0.8200000000000001,0.0,1.61,0.33,1.09
Molise,2020-04-26 17:00:00,0.8200000000000001,0.0,1.62,0.28,1.05
Molise,2020-04-27 17:00:00,0.81,0.0,1.62,0.31,1.08
Molise,2020-04-28 17:00:00,0.81,0.0,1.6300000000000001,0.34,1.11
Molise,2020-04-29 17:00:00,0.74,0.0,1.59,0.21,0.97
Molise,2020-04-30 17:00:00,0.74,0.0,1.6,0.25,1.01
Molise,2020-05-01 17:00:00,0.73,0.0,1.61,0.18,0.9500000000000001
Molise,2020-05-02 17:00:00,0.72,0.0,1.61,0.2,0.97
Molise,2020-05-03 17:00:00,0.72,0.0,1.62,0.26,1.03
Molise,2020-05-04 17:00:00,0.8,0.0,1.68,0.28,1.08
Molise,2020-05-05 17:00:00,0.9400000000000001,0.0,1.79,0.39,1.23
Molise,2020-05-06 17:00:00,1.1400000000000001,0.08,2.0,0.61,1.47
Molise,2020-05-07 17:00:00,1.24,0.14,2.11,0.74,1.59
Molise,2020-05-08 17:00:00,1.33,0.23,2.21,0.87,1.7
Molise,2020-05-09 17:00:00,1.41,0.39,2.33,0.92,1.73
Molise,2020-05-10 17:00:00,1.37,0.33,2.22,0.9400000000000001,1.72
Molise,2020-05-11 17:00:00,1.34,0.33,2.17,0.91,1.67
Molise,2020-05-12 17:00:00,1.22,0.25,2.0300000000000002,0.76,1.51
Molise,2020-05-13 17:00:00,1.12,0.15,1.8800000000000001,0.75,1.48
Molise,2020-05-14 17:00:00,1.03,0.1,1.77,0.58,1.31
Molise,2020-05-15 17:00:00,0.9400000000000001,0.06,1.67,0.51,1.23
Molise,2020-05-16 17:00:00,0.9,0.05,1.6300000000000001,0.45,1.17
Molise,2020-05-17 17:00:00,0.9,0.02,1.61,0.49,1.21
Molise,2020-05-18 17:00:00,0.85,0.01,1.57,0.41000000000000003,1.1300000000000001
Molise,2020-05-19 17:00:00,0.85,0.0,1.57,0.37,1.1
Molise,2020-05-20 17:00:00,0.85,0.0,1.58,0.4,1.1300000000000001
Molise,2020-05-21 17:00:00,0.8,0.0,1.54,0.31,1.04
Molise,2020-05-22 17:00:00,0.8,0.0,1.55,0.35000000000000003,1.08
Molise,2020-05-23 17:00:00,0.8,0.0,1.56,0.3,1.04
Molise,2020-05-24 17:00:00,0.8,0.0,1.57,0.34,1.08
Molise,2020-05-25 17:00:00,0.79,0.0,1.58,0.28,1.03
Molise,2020-05-26 17:00:00,0.73,0.0,1.54,0.19,0.93
Molise,2020-05-27 17:00:00,0.72,0.0,1.55,0.22,0.96
Molise,2020-05-28 17:00:00,0.72,0.0,1.56,0.16,0.91
Molise,2020-05-29 17:00:00,0.71,0.0,1.57,0.18,0.93
Molise,2020-05-30 17:00:00,0.62,0.0,1.53,0.1,0.8300000000000001
Molise,2020-05-31 17:00:00,0.6,0.0,1.54,0.12,0.85
Molise,2020-06-01 17:00:00,0.58,0.0,1.55,0.15,0.88
Molise,2020-06-02 17:00:00,0.56,0.0,1.56,0.08,0.8200000000000001
Molise,2020-06-03 17:00:00,0.54,0.0,1.57,0.09,0.8300000000000001
Molise,2020-06-04 17:00:00,0.52,0.0,1.58,0.11,0.85
Molise,2020-06-05 17:00:00,0.49,0.0,1.59,0.06,0.81
Molise,2020-06-06 17:00:00,0.46,0.0,1.6,0.07,0.8200000000000001
Molise,2020-06-07 17:00:00,0.43,0.0,1.61,0.08,0.8300000000000001
Molise,2020-06-08 17:00:00,0.4,0.0,1.62,0.1,0.85
Molise,2020-06-09 17:00:00,0.37,0.0,1.6300000000000001,0.05,0.81
Molise,2020-06-10 17:00:00,0.35000000000000003,0.0,1.6400000000000001,0.06,0.8200000000000001
Molise,2020-06-11 17:00:00,0.33,0.0,1.6500000000000001,0.07,0.8300000000000001
Molise,2020-06-12 17:00:00,0.32,0.0,1.6600000000000001,0.09,0.85
Molise,2020-06-13 17:00:00,0.31,0.0,1.67,0.04,0.81
Molise,2020-06-14 17:00:00,0.3,0.0,1.68,0.05,0.8200000000000001
Molise,2020-06-15 17:00:00,0.3,0.0,1.69,0.06,0.8300000000000001
Molise,2020-06-16 17:00:00,0.3,0.0,1.7,0.08,0.85
Molise,2020-06-17 17:00:00,0.29,0.0,1.71,0.04,0.8200000000000001
Molise,2020-06-18 17:00:00,0.29,0.0,1.72,0.05,0.8300000000000001
Molise,2020-06-19 17:00:00,0.29,0.0,1.73,0.06,0.84
Molise,2020-06-20 17:00:00,0.28,0.0,1.74,0.08,0.86
Molise,2020-06-21 17:00:00,0.28,0.0,1.74,0.03,0.8200000000000001
Molise,2020-06-22 17:00:00,0.32,0.0,1.79,0.03,0.85
P.A. Bolzano,2020-03-09 18:00:00,3.36,0.36,5.78,1.97,4.3500000000000005
P.A. Bolzano,2020-03-10 18:00:00,3.23,1.11,5.0600000000000005,2.29,3.93
P.A. Bolzano,2020-03-11 17:00:00,2.85,1.19,4.2700000000000005,2.1,3.37
P.A. Bolzano,2020-03-12 17:00:00,2.6,1.22,3.77,1.97,3.02
P.A. Bolzano,2020-03-13 17:00:00,2.48,1.35,3.52,2.0,2.89
P.A. Bolzano,2020-03-14 17:00:00,2.41,1.3800000000000001,3.2800000000000002,1.95,2.73
P.A. Bolzano,2020-03-15 17:00:00,2.24,1.35,3.04,1.81,2.5100000000000002
P.A. Bolzano,2020-03-16 17:00:00,2.24,1.41,2.94,1.85,2.48
P.A. Bolzano,2020-03-17 17:00:00,2.17,1.43,2.82,1.85,2.42
P.A. Bolzano,2020-03-18 17:00:00,2.1,1.41,2.69,1.77,2.3000000000000003
P.A. Bolzano,2020-03-19 17:00:00,1.93,1.28,2.48,1.6600000000000001,2.15
P.A. Bolzano,2020-03-20 17:00:00,1.83,1.23,2.36,1.52,1.99
P.A. Bolzano,2020-03-21 17:00:00,1.71,1.1400000000000001,2.22,1.42,1.87
P.A. Bolzano,2020-03-22 17:00:00,1.57,1.0,2.05,1.32,1.75
P.A. Bolzano,2020-03-23 17:00:00,1.48,0.9400000000000001,1.96,1.23,1.6500000000000001
P.A. Bolzano,2020-03-24 17:00:00,1.45,0.91,1.9100000000000001,1.21,1.62
P.A. Bolzano,2020-03-25 17:00:00,1.41,0.9,1.8800000000000001,1.1400000000000001,1.55
P.A. Bolzano,2020-03-26 17:00:00,1.43,0.9,1.87,1.18,1.58
P.A. Bolzano,2020-03-27 17:00:00,1.42,0.91,1.86,1.19,1.58
P.A. Bolzano,2020-03-28 17:00:00,1.3900000000000001,0.9,1.83,1.1300000000000001,1.52
P.A. Bolzano,2020-03-29 17:00:00,1.34,0.84,1.76,1.1,1.48
P.A. Bolzano,2020-03-30 17:00:00,1.26,0.78,1.69,1.01,1.3900000000000001
P.A. Bolzano,2020-03-31 17:00:00,1.18,0.6900000000000001,1.6,0.93,1.31
P.A. Bolzano,2020-04-01 17:00:00,1.09,0.6,1.51,0.8300000000000001,1.21
P.A. Bolzano,2020-04-02 17:00:00,1.02,0.52,1.44,0.78,1.16
P.A. Bolzano,2020-04-03 17:00:00,1.0,0.52,1.44,0.77,1.1500000000000001
P.A. Bolzano,2020-04-04 17:00:00,0.9500000000000001,0.46,1.3900000000000001,0.75,1.1300000000000001
P.A. Bolzano,2020-04-05 17:00:00,0.98,0.48,1.42,0.73,1.12
P.A. Bolzano,2020-04-06 17:00:00,0.98,0.46,1.41,0.74,1.1300000000000001
P.A. Bolzano,2020-04-07 17:00:00,0.9400000000000001,0.43,1.3800000000000001,0.71,1.1
P.A. Bolzano,2020-04-08 17:00:00,0.97,0.45,1.41,0.7000000000000001,1.1
P.A. Bolzano,2020-04-09 17:00:00,0.98,0.47000000000000003,1.43,0.72,1.12
P.A. Bolzano,2020-04-10 17:00:00,0.97,0.47000000000000003,1.43,0.71,1.11
P.A. Bolzano,2020-04-11 17:00:00,0.9500000000000001,0.42,1.3900000000000001,0.7000000000000001,1.1
P.A. Bolzano,2020-04-12 17:00:00,0.93,0.42,1.3900000000000001,0.6900000000000001,1.09
P.A. Bolzano,2020-04-13 17:00:00,0.92,0.39,1.37,0.7000000000000001,1.1
P.A. Bolzano,2020-04-14 17:00:00,0.88,0.37,1.35,0.61,1.02
P.A. Bolzano,2020-04-15 17:00:00,0.86,0.34,1.33,0.61,1.02
P.A. Bolzano,2020-04-16 17:00:00,0.84,0.3,1.3,0.6,1.01
P.A. Bolzano,2020-04-17 17:00:00,0.73,0.21,1.21,0.46,0.88
P.A. Bolzano,2020-04-18 17:00:00,0.6900000000000001,0.15,1.16,0.47000000000000003,0.89
P.A. Bolzano,2020-04-19 17:00:00,0.67,0.1,1.12,0.42,0.85
P.A. Bolzano,2020-04-20 17:00:00,0.64,0.08,1.1,0.37,0.81
P.A. Bolzano,2020-04-21 17:00:00,0.61,0.04,1.06,0.32,0.77
P.A. Bolzano,2020-04-22 17:00:00,0.58,0.02,1.03,0.31,0.76
P.A. Bolzano,2020-04-23 17:00:00,0.56,0.0,1.01,0.26,0.72
P.A. Bolzano,2020-04-24 17:00:00,0.51,0.0,0.99,0.21,0.67
P.A. Bolzano,2020-04-25 17:00:00,0.5,0.0,1.0,0.17,0.64
P.A. Bolzano,2020-04-26 17:00:00,0.49,0.0,1.0,0.18,0.65
P.A. Bolzano,2020-04-27 17:00:00,0.5,0.0,1.03,0.19,0.67
P.A. Bolzano,2020-04-28 17:00:00,0.46,0.0,1.01,0.12,0.6
P.A. Bolzano,2020-04-29 17:00:00,0.44,0.0,1.01,0.1,0.58
P.A. Bolzano,2020-04-30 17:00:00,0.41000000000000003,0.0,1.02,0.08,0.56
P.A. Bolzano,2020-05-01 17:00:00,0.37,0.0,1.02,0.12,0.59
P.A. Bolzano,2020-05-02 17:00:00,0.32,0.0,1.01,0.07,0.54
P.A. Bolzano,2020-05-03 17:00:00,0.28,0.0,1.01,0.04,0.51
P.A. Bolzano,2020-05-04 17:00:00,0.28,0.0,1.03,0.08,0.55
P.A. Bolzano,2020-05-05 17:00:00,0.29,0.0,1.05,0.07,0.55
P.A. Bolzano,2020-05-06 17:00:00,0.26,0.0,1.04,0.08,0.55
P.A. Bolzano,2020-05-07 17:00:00,0.31,0.0,1.08,0.05,0.55
P.A. Bolzano,2020-05-08 17:00:00,0.32,0.0,1.1,0.05,0.56
P.A. Bolzano,2020-05-09 17:00:00,0.28,0.0,1.09,0.04,0.54
P.A. Bolzano,2020-05-10 17:00:00,0.28,0.0,1.11,0.08,0.58
P.A. Bolzano,2020-05-11 17:00:00,0.29,0.0,1.12,0.06,0.5700000000000001
P.A. Bolzano,2020-05-12 17:00:00,0.26,0.0,1.11,0.05,0.55
P.A. Bolzano,2020-05-13 17:00:00,0.23,0.0,1.09,0.03,0.52
P.A. Bolzano,2020-05-14 17:00:00,0.23,0.0,1.11,0.06,0.55
P.A. Bolzano,2020-05-15 17:00:00,0.24,0.0,1.12,0.04,0.54
P.A. Bolzano,2020-05-16 17:00:00,0.24,0.0,1.1400000000000001,0.02,0.53
P.A. Bolzano,2020-05-17 17:00:00,0.24,0.0,1.1500000000000001,0.05,0.56
P.A. Bolzano,2020-05-18 17:00:00,0.24,0.0,1.17,0.03,0.55
P.A. Bolzano,2020-05-19 17:00:00,0.25,0.0,1.18,0.06,0.58
P.A. Bolzano,2020-05-20 17:00:00,0.25,0.0,1.19,0.04,0.5700000000000001
P.A. Bolzano,2020-05-21 17:00:00,0.25,0.0,1.2,0.08,0.61
P.A. Bolzano,2020-05-22 17:00:00,0.23,0.0,1.18,0.02,0.54
P.A. Bolzano,2020-05-23 17:00:00,0.23,0.0,1.19,0.05,0.5700000000000001
P.A. Bolzano,2020-05-24 17:00:00,0.23,0.0,1.21,0.02,0.55
P.A. Bolzano,2020-05-25 17:00:00,0.23,0.0,1.22,0.05,0.58
P.A. Bolzano,2020-05-26 17:00:00,0.23,0.0,1.23,0.02,0.56
P.A. Bolzano,2020-05-27 17:00:00,0.24,0.0,1.24,0.05,0.59
P.A. Bolzano,2020-05-28 17:00:00,0.24,0.0,1.25,0.02,0.5700000000000001
P.A. Bolzano,2020-05-29 17:00:00,0.24,0.0,1.27,0.05,0.6
P.A. Bolzano,2020-05-30 17:00:00,0.24,0.0,1.28,0.02,0.58
P.A. Bolzano,2020-05-31 17:00:00,0.24,0.0,1.29,0.04,0.6
P.A. Bolzano,2020-06-01 17:00:00,0.24,0.0,1.3,0.02,0.59
P.A. Bolzano,2020-06-02 17:00:00,0.24,0.0,1.31,0.04,0.61
P.A. Bolzano,2020-06-03 17:00:00,0.24,0.0,1.32,0.02,0.6
P.A. Bolzano,2020-06-04 17:00:00,0.24,0.0,1.33,0.04,0.62
P.A. Bolzano,2020-06-05 17:00:00,0.25,0.0,1.34,0.02,0.61
P.A. Bolzano,2020-06-06 17:00:00,0.25,0.0,1.35,0.03,0.62
P.A. Bolzano,2020-06-07 17:00:00,0.25,0.0,1.36,0.06,0.65
P.A. Bolzano,2020-06-08 17:00:00,0.25,0.0,1.37,0.03,0.63
P.A. Bolzano,2020-06-09 17:00:00,0.25,0.0,1.3800000000000001,0.05,0.65
P.A. Bolzano,2020-06-10 17:00:00,0.25,0.0,1.3900000000000001,0.02,0.63
P.A. Bolzano,2020-06-11 17:00:00,0.25,0.0,1.4000000000000001,0.04,0.65
P.A. Bolzano,2020-06-12 17:00:00,0.25,0.0,1.41,0.02,0.64
P.A. Bolzano,2020-06-13 17:00:00,0.25,0.0,1.42,0.04,0.66
P.A. Bolzano,2020-06-14 17:00:00,0.25,0.0,1.43,0.07,0.6900000000000001
P.A. Bolzano,2020-06-15 17:00:00,0.26,0.0,1.44,0.03,0.66
P.A. Bolzano,2020-06-16 17:00:00,0.26,0.0,1.45,0.05,0.68
P.A. Bolzano,2020-06-17 17:00:00,0.26,0.0,1.45,0.02,0.66
P.A. Bolzano,2020-06-18 17:00:00,0.31,0.0,1.52,0.04,0.72
P.A. Bolzano,2020-06-19 17:00:00,0.42,0.0,1.58,0.06,0.78
P.A. Bolzano,2020-06-20 17:00:00,0.44,0.0,1.58,0.08,0.8
P.A. Bolzano,2020-06-21 17:00:00,0.56,0.0,1.6400000000000001,0.11,0.87
P.A. Bolzano,2020-06-22 17:00:00,0.67,0.0,1.7,0.2,0.99
P.A. Trento,2020-03-09 18:00:00,3.62,0.73,6.07,2.29,4.58
P.A. Trento,2020-03-10 18:00:00,3.2,1.23,4.98,2.35,3.9
P.A. Trento,2020-03-11 17:00:00,3.84,2.39,5.12,3.22,4.34
P.A. Trento,2020-03-12 17:00:00,3.15,1.97,4.16,2.62,3.52
P.A. Trento,2020-03-13 17:00:00,2.73,1.75,3.6,2.29,3.0500000000000003
P.A. Trento,2020-03-14 17:00:00,2.49,1.6300000000000001,3.25,2.08,2.75
P.A. Trento,2020-03-15 17:00:00,2.24,1.45,2.91,1.8800000000000001,2.48
P.A. Trento,2020-03-16 17:00:00,2.13,1.44,2.77,1.8,2.35
P.A. Trento,2020-03-17 17:00:00,2.06,1.41,2.64,1.74,2.25
P.A. Trento,2020-03-18 17:00:00,2.05,1.43,2.58,1.79,2.2600000000000002
P.A. Trento,2020-03-19 17:00:00,1.98,1.42,2.49,1.73,2.17
P.A. Trento,2020-03-20 17:00:00,1.86,1.3,2.32,1.6,2.02
P.A. Trento,2020-03-21 17:00:00,1.85,1.33,2.3000000000000003,1.6,2.0
P.A. Trento,2020-03-22 17:00:00,1.77,1.27,2.2,1.55,1.93
P.A. Trento,2020-03-23 17:00:00,1.6300000000000001,1.1400000000000001,2.04,1.4000000000000001,1.77
P.A. Trento,2020-03-24 17:00:00,1.52,1.04,1.92,1.31,1.67
P.A. Trento,2020-03-25 17:00:00,1.4000000000000001,0.96,1.82,1.16,1.52
P.A. Trento,2020-03-26 17:00:00,1.29,0.8300000000000001,1.69,1.11,1.46
P.A. Trento,2020-03-27 17:00:00,1.2,0.73,1.59,1.0,1.35
P.A. Trento,2020-03-28 17:00:00,1.2,0.73,1.59,1.01,1.36
P.A. Trento,2020-03-29 17:00:00,1.19,0.72,1.58,1.0,1.35
P.A. Trento,2020-03-30 17:00:00,1.18,0.74,1.59,0.98,1.33
P.A. Trento,2020-03-31 17:00:00,1.19,0.74,1.59,0.98,1.33
P.A. Trento,2020-04-01 17:00:00,1.16,0.71,1.56,0.9500000000000001,1.3
P.A. Trento,2020-04-02 17:00:00,1.12,0.66,1.51,0.9,1.25
P.A. Trento,2020-04-03 17:00:00,1.12,0.65,1.5,0.9,1.25
P.A. Trento,2020-04-04 17:00:00,1.11,0.64,1.49,0.89,1.24
P.A. Trento,2020-04-05 17:00:00,1.1,0.67,1.51,0.88,1.23
P.A. Trento,2020-04-06 17:00:00,1.09,0.65,1.49,0.86,1.21
P.A. Trento,2020-04-07 17:00:00,1.1,0.66,1.5,0.88,1.23
P.A. Trento,2020-04-08 17:00:00,1.11,0.65,1.49,0.88,1.23
P.A. Trento,2020-04-09 17:00:00,1.09,0.63,1.47,0.86,1.21
P.A. Trento,2020-04-10 17:00:00,1.04,0.62,1.45,0.81,1.16
P.A. Trento,2020-04-11 17:00:00,1.0,0.54,1.3800000000000001,0.77,1.12
P.A. Trento,2020-04-12 17:00:00,0.92,0.47000000000000003,1.31,0.6900000000000001,1.04
P.A. Trento,2020-04-13 17:00:00,0.86,0.41000000000000003,1.26,0.65,1.0
P.A. Trento,2020-04-14 17:00:00,0.81,0.35000000000000003,1.21,0.5700000000000001,0.93
P.A. Trento,2020-04-15 17:00:00,0.8,0.34,1.21,0.58,0.9400000000000001
P.A. Trento,2020-04-16 17:00:00,0.77,0.32,1.2,0.52,0.89
P.A. Trento,2020-04-17 17:00:00,0.77,0.28,1.18,0.55,0.92
P.A. Trento,2020-04-18 17:00:00,0.77,0.28,1.19,0.52,0.9
P.A. Trento,2020-04-19 17:00:00,0.81,0.31,1.23,0.5700000000000001,0.9500000000000001
P.A. Trento,2020-04-20 17:00:00,0.78,0.28,1.21,0.56,0.9400000000000001
P.A. Trento,2020-04-21 17:00:00,0.77,0.26,1.2,0.51,0.9
P.A. Trento,2020-04-22 17:00:00,0.75,0.23,1.18,0.52,0.91
P.A. Trento,2020-04-23 17:00:00,0.81,0.29,1.25,0.61,1.0
P.A. Trento,2020-04-24 17:00:00,0.81,0.3,1.26,0.55,0.9500000000000001
P.A. Trento,2020-04-25 17:00:00,0.84,0.31,1.28,0.59,0.99
P.A. Trento,2020-04-26 17:00:00,0.87,0.35000000000000003,1.32,0.62,1.02
P.A. Trento,2020-04-27 17:00:00,0.85,0.36,1.33,0.62,1.02
P.A. Trento,2020-04-28 17:00:00,0.8200000000000001,0.29,1.27,0.6,1.0
P.A. Trento,2020-04-29 17:00:00,0.81,0.27,1.26,0.55,0.96
P.A. Trento,2020-04-30 17:00:00,0.76,0.24,1.23,0.51,0.92
P.A. Trento,2020-05-01 17:00:00,0.72,0.16,1.16,0.44,0.86
P.A. Trento,2020-05-02 17:00:00,0.66,0.12,1.11,0.4,0.8200000000000001
P.A. Trento,2020-05-03 17:00:00,0.62,0.07,1.06,0.34,0.77
P.A. Trento,2020-05-04 17:00:00,0.5700000000000001,0.03,1.0,0.31,0.74
P.A. Trento,2020-05-05 17:00:00,0.49,0.0,0.93,0.2,0.63
P.A. Trento,2020-05-06 17:00:00,0.42,0.0,0.9,0.16,0.58
P.A. Trento,2020-05-07 17:00:00,0.28,0.0,0.85,0.05,0.45
P.A. Trento,2020-05-08 17:00:00,0.2,0.0,0.8200000000000001,0.03,0.4
P.A. Trento,2020-05-09 17:00:00,0.19,0.0,0.8300000000000001,0.02,0.39
P.A. Trento,2020-05-10 17:00:00,0.2,0.0,0.85,0.02,0.4
P.A. Trento,2020-05-11 17:00:00,0.2,0.0,0.85,0.01,0.39
P.A. Trento,2020-05-12 17:00:00,0.22,0.0,0.89,0.02,0.42
P.A. Trento,2020-05-13 17:00:00,0.24,0.0,0.93,0.03,0.45
P.A. Trento,2020-05-14 17:00:00,0.24,0.0,0.9500000000000001,0.03,0.46
P.A. Trento,2020-05-15 17:00:00,0.28,0.0,0.99,0.06,0.51
P.A. Trento,2020-05-16 17:00:00,0.33,0.0,1.03,0.1,0.5700000000000001
P.A. Trento,2020-05-17 17:00:00,0.39,0.0,1.08,0.08,0.58
P.A. Trento,2020-05-18 17:00:00,0.41000000000000003,0.0,1.1,0.09,0.6
P.A. Trento,2020-05-19 17:00:00,0.43,0.0,1.11,0.09,0.61
P.A. Trento,2020-05-20 17:00:00,0.49,0.0,1.16,0.14,0.68
P.A. Trento,2020-05-21 17:00:00,0.47000000000000003,0.0,1.1500000000000001,0.1,0.64
P.A. Trento,2020-05-22 17:00:00,0.49,0.0,1.16,0.17,0.71
P.A. Trento,2020-05-23 17:00:00,0.47000000000000003,0.0,1.1500000000000001,0.11,0.65
P.A. Trento,2020-05-24 17:00:00,0.43,0.0,1.1400000000000001,0.12,0.65
P.A. Trento,2020-05-25 17:00:00,0.45,0.0,1.16,0.11,0.65
P.A. Trento,2020-05-26 17:00:00,0.41000000000000003,0.0,1.1500000000000001,0.11,0.64
P.A. Trento,2020-05-27 17:00:00,0.35000000000000003,0.0,1.1400000000000001,0.11,0.63
P.A. Trento,2020-05-28 17:00:00,0.29,0.0,1.12,0.09,0.6
P.A. Trento,2020-05-29 17:00:00,0.25,0.0,1.11,0.07,0.5700000000000001
P.A. Trento,2020-05-30 17:00:00,0.26,0.0,1.1300000000000001,0.04,0.55
P.A. Trento,2020-05-31 17:00:00,0.23,0.0,1.11,0.02,0.52
P.A. Trento,2020-06-01 17:00:00,0.22,0.0,1.1,0.05,0.53
P.A. Trento,2020-06-02 17:00:00,0.22,0.0,1.11,0.02,0.51
P.A. Trento,2020-06-03 17:00:00,0.22,0.0,1.12,0.05,0.54
P.A. Trento,2020-06-04 17:00:00,0.22,0.0,1.1400000000000001,0.02,0.52
P.A. Trento,2020-06-05 17:00:00,0.23,0.0,1.1500000000000001,0.05,0.55
P.A. Trento,2020-06-06 17:00:00,0.23,0.0,1.16,0.03,0.54
P.A. Trento,2020-06-07 17:00:00,0.23,0.0,1.18,0.05,0.56
P.A. Trento,2020-06-08 17:00:00,0.23,0.0,1.19,0.03,0.55
P.A. Trento,2020-06-09 17:00:00,0.23,0.0,1.2,0.06,0.58
P.A. Trento,2020-06-10 17:00:00,0.26,0.0,1.25,0.06,0.61
P.A. Trento,2020-06-11 17:00:00,0.26,0.0,1.26,0.04,0.6
P.A. Trento,2020-06-12 17:00:00,0.26,0.0,1.27,0.07,0.63
P.A. Trento,2020-06-13 17:00:00,0.26,0.0,1.29,0.04,0.61
P.A. Trento,2020-06-14 17:00:00,0.27,0.0,1.3,0.03,0.61
P.A. Trento,2020-06-15 17:00:00,0.27,0.0,1.31,0.05,0.63
P.A. Trento,2020-06-16 17:00:00,0.27,0.0,1.32,0.03,0.62
P.A. Trento,2020-06-17 17:00:00,0.27,0.0,1.33,0.05,0.64
P.A. Trento,2020-06-18 17:00:00,0.28,0.0,1.34,0.03,0.63
P.A. Trento,2020-06-19 17:00:00,0.28,0.0,1.35,0.05,0.65
P.A. Trento,2020-06-20 17:00:00,0.28,0.0,1.36,0.03,0.64
P.A. Trento,2020-06-21 17:00:00,0.36,0.0,1.41,0.07,0.71
P.A. Trento,2020-06-22 17:00:00,0.37,0.0,1.42,0.11,0.75
Piemonte,2020-03-02 18:00:00,2.56,0.02,4.74,1.4000000000000001,3.56
Piemonte,2020-03-03 18:00:00,3.0100000000000002,1.0,4.7700000000000005,2.1,3.67
Piemonte,2020-03-04 17:00:00,3.44,1.94,4.75,2.83,3.98
Piemonte,2020-03-05 17:00:00,2.9,1.68,3.95,2.37,3.3000000000000003
Piemonte,2020-03-06 17:00:00,2.83,1.85,3.74,2.37,3.15
